//
///////////////////////////////////////////EXTRASUNNY_LA 
//
// Midnight
//	Amb					Amb_Obj 				Dir 					Sky top				Sky bot				SunCore			SunCorona			SunSz		SprSz	SprBght		Shdw			LightShd			PoleShd			FarClp			FogSt			LightOnGround			LowCloudsRGB			BottomCloudRGB			WaterRGBA			Alpha1    RGB1			Alpha2    RGB2			CloudAlpha			IntensityLimit			WaterFogAlpha			DirMult 
	75 75 45 			141 141 85 			255 255 255 			136 110 74 			136 110 74 			255 128 0 			155 0 0 			1.9		0.1		0.8			0 0 0			1000.0		10.0		0.8			120 40 40			0 0 0			67 67 67 240			127 127 93 71			127 83 11 0			100	0	0	1.00		
// 10 PM
	75 75 45 			141 141 85 			255 255 255 				31 15 44 			31 15 44 			255 5 8 			5 8 0 			0.8		0.3		0.6			0 0 0			1000.0		10.0		0.8			70 27 10			0 0 0			67 67 62 240			127 124 124 124			127 34 27 0			100	0	0	1.00		
//
///////////////////////////////////////////EXTRASUNNY_VEGAS 
//
// Midnight
//	Amb					Amb_Obj 				Dir 					Sky top				Sky bot				SunCore			SunCorona			SunSz		SprSz	SprBght		Shdw			LightShd			PoleShd			FarClp			FogSt			LightOnGround			LowCloudsRGB			BottomCloudRGB			WaterRGBA			Alpha1    RGB1			Alpha2    RGB2			CloudAlpha			IntensityLimit			WaterFogAlpha			DirMult 
	74 74 46 			139 139 86 			255 255 255 				9 6 9 			9 6 9 			255 255 0 			5 0 0 			0.8		0.3		0.6			0 0 0			1000.0		200.0		0.8			30 20 0			3 3 3			38 38 55 240			127 77 77 77			127 88 66 41			0	30	0	1.00		
// 5 AM
	102 74 50 			192 139 94 			255 255 255 				12 9 12 			12 9 12 			255 128 0 			255 0 0 			-0.1		0.3		0.3			0 0 0			1000.0		200.0		0.8			70 27 10			50 43 36			53 62 68 240			127 124 106 116			127 52 27 0			0	90	0	1.00		
// 6 AM
	124 114 86 			233 214 162 			255 255 255 			135 95 78 			133 96 56 			255 128 0 			255 128 0 			3.3		0.8		0.1			0 0 0			1000.0		0.0		0.8			100 34 25			120 92 88			185 160 160 240			127 66 66 66			127 90 70 20			100	90	0	1.00		
// 7 AM
	124 114 86 			233 214 162 			255 255 255 		60 137 170 			187 134 83 			255 128 0 			255 0 0 			3.6		0.8		-0.1			0 0 0			1000.0		0.0		0.3			120 40 40			159 142 106			145 170 170 240			60 124 60 60			127 89 91 44			100	90	0	1.00		
// Midday
	85 85 85 			160 160 160 			255 255 255 			76 153 216 			68 152 193 			255 128 0 			255 128 0 			2.5		0.8		-0.1			0 0 0			1000.0		10.0		0.8			120 100 100			180 255 255			90 170 170 240			64 64 64 64			127 90 80 33			100	90	0	1.00		
// 7 PM
	90 65 27 			169 122 51 			255 255 255 				67 135 191 			61 136 173 			255 47 0 			255 0 0 			2.5		0.3		0.3			0 0 0			1000.0		10.0		0.8			120 40 40			200 123 96			143 121 87 240			127 64 64 64			127 114 57 27			100	90	0	1.00		
// 8 PM
	75 75 45 			141 141 85 			255 255 255 				94 124 168 			133 125 103 			255 128 0 			155 0 0 			1.9		0.3		0.6			0 0 0			1000.0		10.0		0.8			120 40 40			0 0 0			67 67 67 240			127 55 55 55			127 120 50 0			100	90	0	1.00		
// 10 PM
	75 75 45 			141 141 85 			255 255 255 				20 20 20 			20 20 20 			255 5 8 			5 8 0 			0.8		0.3		0.6			0 0 0			1000.0		200.0		0.8			70 27 10			0 0 0			71 46 53 240			127 77 77 77			127 122 55 33			100	30	0	1.00		
//
///////////////////////////////////////////CLOUDY_VEGAS 
//
// Midnight
//	Amb					Amb_Obj 				Dir 					Sky top				Sky bot				SunCore			SunCorona			SunSz		SprSz	SprBght		Shdw			LightShd			PoleShd			FarClp			FogSt			LightOnGround			LowCloudsRGB			BottomCloudRGB			WaterRGBA			Alpha1    RGB1			Alpha2    RGB2			CloudAlpha			IntensityLimit			WaterFogAlpha			DirMult 
	74 74 46 			139 139 86 			255 255 255 				22 33 44 			22 33 44 			0 0 0 			0 0 0 			-0.1		0.8		0.8			0 0 0			1000.0		100.0		0.8			30 20 0			3 3 3			38 38 55 240			127 66 124 124			127 34 27 0			0	0	0	1.00		
// 5 AM
	102 74 50 			192 139 94 			255 255 255 				22 33 44 			22 33 44 			0 0 0 			0 0 0 			-0.1		0.8		0.8			0 0 0			1000.0		100.0		0.8			70 27 10			50 43 36			53 62 68 240			127 66 124 124			127 34 27 0			0	0	0	1.00		
// 6 AM
	124 114 86 			233 214 162 			255 255 255 			77 77 77 			77 77 77 			0 0 0 			0 0 0 			-0.1		0.8		0.8			0 0 0			1000.0		100.0		0.8			100 34 25			120 92 88			185 160 160 240			127 64 124 124			127 34 27 0			100	0	0	1.00		
// 7 AM
	124 114 86 			233 214 162 			255 255 255 			99 99 99 			99 99 99 			0 0 0 			0 0 0 			-0.1		0.8		0.8			0 0 0			1000.0		100.0		0.3			120 40 40			159 142 106			145 170 170 240			127 64 64 64			127 66 55 21			100	0	0	1.00		
// Midday
	85 85 85 			160 160 160 			255 255 255 			109 109 109 			109 109 109 			0 0 0 			0 0 0 			-0.1		0.8		0.3			0 0 0			1000.0		10.0		0.8			120 100 100			88 88 88			90 170 170 240			127 124 124 124			127 66 55 21			100	0	0	1.00		
// 7 PM
	90 65 27 			169 122 51 			255 255 255 				100 100 100 			100 100 100 			0 0 0 			0 0 0 			-0.1		0.8		0.8			0 0 0			1000.0		10.0		0.8			120 40 40			88 88 88			153 95 87 240			127 64 64 64			127 66 66 50			100	0	0	1.00		
// 8 PM
	75 75 45 			141 141 85 			255 255 255 			88 88 88 			88 88 88 			0 0 0 			0 0 0 			-0.1		0.8		0.8			0 0 0			1000.0		10.0		0.8			120 52 79			88 88 88			67 67 67 240			127 124 124 124			127 34 27 0			100	0	0	1.00		
// 10 PM
	75 75 45 			141 141 85 			255 255 255 				22 33 44 			22 33 44 			0 0 8 			0 0 0 			-0.1		0.8		0.8			0 0 0			1000.0		10.0		0.8			70 27 10			0 0 0			67 67 62 240			127 124 124 124			127 34 27 0			100	0	0	1.00		
//
///////////////////////////////////////////EXTRASUNNY_COUNTRYSIDE 
//
// Midnight
//	Amb					Amb_Obj 				Dir 					Sky top				Sky bot				SunCore			SunCorona			SunSz		SprSz	SprBght		Shdw			LightShd			PoleShd			FarClp			FogSt			LightOnGround			LowCloudsRGB			BottomCloudRGB			WaterRGBA			Alpha1    RGB1			Alpha2    RGB2			CloudAlpha			IntensityLimit			WaterFogAlpha			DirMult 
	74 74 46 			139 139 86 			255 255 255 				0 30 30 			0 30 30 			255 255 0 			5 0 0 			0.8		0.3		0.8			0 0 0			1500.0		100.0		0.8			30 20 0			3 3 3			53 62 68 240			127 89 97 80			127 17 86 109			0	120	0	1.00		
// 5 AM
	102 74 50 			192 139 94 			255 255 255 				10 22 35 			10 22 35 			255 128 0 			255 0 0 			-0.1		0.3		0.8			0 0 0			1500.0		100.0		0.8			23 30 20			50 43 36			53 62 68 240			127 103 107 80			127 10 90 100			0	120	0	1.00		
// 6 AM
	124 114 86 			233 214 162 			255 255 255 			71 117 183 			163 117 69 			255 128 0 			255 255 255 			3.3		0.3		0.8			0 0 0			1500.0		100.0		0.8			100 34 25			120 92 88			185 160 160 240			127 124 124 69			127 91 9 0			100	120	0	1.00		
// 7 AM
	124 114 86 			233 214 162 			255 255 255 			67 153 191 			197 153 122 			255 128 0 			255 255 255 			3.3		0.3		0.3			0 0 0			1500.0		5.0		0.3			120 40 40			159 142 106			145 170 170 240			127 62 64 44			127 80 36 22			100	120	0	1.00		
// Midday
	85 85 85 			160 160 160 			255 255 255 		47 136 211 			47 136 211 			255 128 0 			255 128 0 			2.5		0.8		0.1			0 0 0			1500.0		65.0		0.8			120 100 100			180 255 255			90 170 170 240			127 60 60 46			127 86 84 52			100	120	0	1.00		
// 7 PM
	90 65 27 			169 122 51 			255 255 255 				105 137 151 			143 135 113 			255 25 0 			255 255 255 			7.3		0.3		0.6			0 0 0			1500.0		5.0		0.8			120 40 40			200 123 96			148 134 97 240			127 66 66 46			127 80 72 32			100	120	0	1.00		
// 8 PM
	75 75 45 			141 141 85 			255 255 255 			83 109 144 			116 108 91 			255 128 0 			155 0 0 			1.9		0.3		0.3			0 0 0			1500.0		10.0		0.8			120 40 40			0 0 0			67 67 67 240			127 118 89 48			127 69 28 6			100	120	0	1.00		
// 10 PM
	75 75 45 			141 141 85 			255 255 255 				38 62 80 			64 62 54 			255 5 8 			5 8 0 			0.8		0.3		0.6			0 0 0			1500.0		10.0		0.8			70 27 10			0 0 0			67 67 62 240			62 62 62 124			127 132 80 40			100	120	0	1.00		
//
///////////////////////////////////////////SUNNY_COUNTRYSIDE 
//
// Midnight
//	Amb					Amb_Obj 				Dir 					Sky top				Sky bot				SunCore			SunCorona			SunSz		SprSz	SprBght		Shdw			LightShd			PoleShd			FarClp			FogSt			LightOnGround			LowCloudsRGB			BottomCloudRGB			WaterRGBA			Alpha1    RGB1			Alpha2    RGB2			CloudAlpha			IntensityLimit			WaterFogAlpha			DirMult 
	74 74 46 			139 139 86 			255 255 255 				10 22 35 			10 22 35 			255 255 0 			5 0 0 			0.8		0.3		0.8			0 0 0			1500.0		100.0		0.8			30 20 0			3 3 3			53 62 68 240			127 89 97 80			127 17 86 109			0	120	0	1.00		
// 5 AM
	102 74 50 			192 139 94 			255 255 255 				10 22 35 			10 22 35 			255 128 0 			255 0 0 			-0.1		0.3		0.8			0 0 0			1500.0		100.0		0.8			23 30 20			50 43 36			53 62 68 240			127 103 107 80			127 10 90 100			0	120	0	1.00		
// 6 AM
	124 114 86 			233 214 162 			255 255 255 			83 134 211 			184 132 78 			255 255 255 			122 122 0 			3.3		0.3		0.8			0 0 0			1500.0		100.0		0.8			100 34 25			120 92 88			185 160 160 240			127 124 124 69			127 91 9 0			100	120	0	1.00		
// 7 AM
	124 114 86 			233 214 162 			255 255 255 		63 143 178 			184 144 96 			255 255 255 			122 122 0 			3.3		0.3		0.3			0 0 0			1500.0		5.0		0.3			120 40 40			159 142 106			145 170 170 240			127 62 64 44			127 80 36 22			100	120	0	1.00		
// Midday
	85 85 85 			160 160 160 			255 255 255 			62 125 178 			42 123 191 			255 128 0 			255 128 0 			2.5		0.8		0.1			0 0 0			1500.0		65.0		0.8			120 100 100			180 255 255			90 170 170 240			127 60 60 46			127 86 84 52			100	120	0	1.00		
// 7 PM
	90 65 27 			169 122 51 			255 255 255 				94 123 136 			131 123 103 			255 128 0 			255 0 0 			7.3		0.3		0.6			0 0 0			1500.0		5.0		0.8			120 40 40			152 123 96			148 134 97 240			127 66 66 46			127 80 72 32			100	120	0	1.00		
// 8 PM
	75 75 45 			141 141 85 			255 255 255 				95 124 166 			131 123 103 			255 128 0 			155 0 0 			1.9		0.3		0.3			0 0 0			1500.0		10.0		0.8			120 40 40			54 55 55			67 67 67 240			127 118 89 48			127 69 28 6			100	120	0	1.00		
// 10 PM
	75 75 45 			141 141 85 			255 255 255 				28 52 36 			54 52 44 			255 5 8 			5 8 0 			0.8		0.3		0.6			0 0 0			1500.0		10.0		0.8			70 27 10			0 0 0			67 67 62 240			62 62 62 124			127 132 80 40			100	120	0	1.00		
//
///////////////////////////////////////////CLOUDY_COUNTRYSIDE 
//
// Midnight
//	Amb					Amb_Obj 				Dir 					Sky top				Sky bot				SunCore			SunCorona			SunSz		SprSz	SprBght		Shdw			LightShd			PoleShd			FarClp			FogSt			LightOnGround			LowCloudsRGB			BottomCloudRGB			WaterRGBA			Alpha1    RGB1			Alpha2    RGB2			CloudAlpha			IntensityLimit			WaterFogAlpha			DirMult 
	74 74 46 			139 139 86 			255 255 255 				20 24 32 			20 24 32 			0 0 0 			0 0 0 			0.8		0.3		0.3			0 0 0			1150.0		-22.0		0.8			30 20 0			23 28 30			32 43 66 240			127 77 77 77			127 99 99 83			0	0	0	1.00		
// 5 AM
	102 74 50 			192 139 94 			255 255 255 				20 24 32 			20 24 32 			0 0 0 			0 0 0 			0.8		0.3		0.3			0 0 0			1150.0		-22.0		0.8			70 27 10			23 28 30			26 58 66 240			127 124 124 124			127 48 48 48			0	0	0	1.00		
// 6 AM
	124 114 86 			233 214 162 			255 255 255 			31 36 37 			31 36 37 			0 0 0 			0 0 0 			3.3		0.3		0.3			0 0 0			1150.0		-22.0		0.8			100 34 25			23 28 30			42 77 88 240			127 124 124 124			127 48 48 48			100	0	0	1.00		
// 7 AM
	124 114 86 			233 214 162 			255 255 255 			62 72 75 			62 72 75 			0 0 0 			0 0 0 			-0.1		0.3		0.1			0 0 0			1150.0		-22.0		0.3			120 40 40			46 58 61			52 77 88 240			127 124 124 124			127 48 48 48			100	0	0	1.00		
// Midday
	85 85 85 			160 160 160 			255 255 255 		95 110 115 			95 110 115 			0 0 0 			0 9 9 			1.9		0.3		0.3			0 0 0			1150.0		-22.0		0.3			120 100 100			92 116 123			97 125 125 240			127 124 124 124			127 48 48 48			100	0	0	1.00		
// 7 PM
	90 65 27 			169 122 51 			255 255 255 			62 72 75 			62 72 75 			0 0 0 			0 0 0 			3.5		0.3		0.3			0 0 0			1150.0		-22.0		0.8			120 100 100			46 58 61			102 128 134 240			127 124 124 124			127 48 48 48			100	0	0	1.00		
// 8 PM
	75 75 45 			141 141 85 			255 255 255 			36 36 40 			36 36 40 			0 0 0 			0 0 0 			1.9		0.1		0.8			0 0 0			1150.0		-22.0		0.8			120 100 100			46 58 61			105 126 134 240			127 124 124 124			127 48 48 48			100	0	0	1.00		
// 10 PM
	75 75 45 			141 141 85 			255 255 255 				20 24 32 			20 24 32 			0 0 0 			0 0 0 			0.8		0.1		0.8			0 0 0			1150.0		-22.0		0.8			70 27 10			23 28 30			41 77 74 240			127 124 124 124			127 48 48 48			100	0	0	1.00		
//
///////////////////////////////////////////RAINY_COUNTRYSIDE 
//
// Midnight
//	Amb					Amb_Obj 				Dir 				Sky top				Sky bot				SunCore			SunCorona			SunSz		SprSz	SprBght		Shdw			LightShd			PoleShd			FarClp			FogSt			LightOnGround			LowCloudsRGB			BottomCloudRGB			WaterRGBA			Alpha1    RGB1			Alpha2    RGB2			CloudAlpha			IntensityLimit			WaterFogAlpha			DirMult 
	74 74 46 			139 139 86 			255 255 255 			40 40 40 			40 40 40 			0 0 0 			0 0 0 			0.8		0.8		0.6			0 0 0			650.0		155.0		0.8			30 20 0			0 0 0			58 115 150 240			127 38 64 98			127 0 64 20			0	55	0	1.00		
// 5 AM
	102 74 50 			192 139 94 			255 255 255 			50 50 50 			50 50 50 			0 0 0 			0 0 0 			0.8		0.8		0.6			0 0 0			650.0		5.0		0.8			70 27 10			0 0 0			59 68 77 240			127 94 66 55			127 22 66 33			0	120	0	1.00		
// 6 AM
	124 114 86 			233 214 162 			255 255 255 		60 60 60 			60 60 60 			0 0 0 			0 0 0 			3.3		0.8		0.3			0 0 0			650.0		161.0		0.8			100 34 25			0 0 0			62 72 77 240			127 88 89 110			127 0 64 20			100	120	0	1.00		
// 7 AM
	124 114 86 			233 214 162 			255 255 255 	69 69 69 			69 69 69 			0 0 0 			0 0 0 			-0.1		0.6		0.3			0 0 0			650.0		5.0		0.8			120 40 40			0 0 0			107 117 122 240			127 80 61 81			127 14 61 20			100	120	0	1.00		
// Midday
	85 85 85 			160 160 160 			255 255 255 		80 80 80 			80 80 80 			0 0 0 			0 0 0 			0.8		0.3		0.6			0 0 0			650.0		5.0		0.6			120 100 100			0 0 0			141 141 140 240			127 69 69 69			127 55 55 55			100	120	0	1.00		
// 7 PM
	90 65 27 			169 122 51 			255 255 255 		70 70 70 			70 70 70 			0 0 0 			0 0 0 			3.5		0.8		0.8			0 0 0			650.0		5.0		0.8			120 40 40			0 0 0			116 135 144 240			127 60 90 85			127 38 42 22			100	120	0	1.00		
// 8 PM
	75 75 45 			141 141 85 			255 255 255 				40 40 40 			40 40 40 			0 0 0 			0 2 0 			3.5		0.8		0.8			0 0 0			650.0		5.0		0.8			120 40 40			0 0 0			116 135 144 240			127 38 64 99			127 0 55 20			100	120	0	1.00		
// 10 PM
	75 75 45 			141 141 85 			255 255 255 			40 40 40 			40 40 40 			0 0 0 			0 0 0 			0.8		0.1		0.3			0 0 0			650.0		188.0		0.8			70 27 10			0 0 0			80 105 144 240			127 38 64 98			127 0 55 20			100	120	0	1.00		
//
///////////////////////////////////////////EXTRASUNNY_DESERT 
//
// Midnight
//	Amb					Amb_Obj 				Dir 					Sky top				Sky bot				SunCore			SunCorona			SunSz		SprSz	SprBght		Shdw			LightShd			PoleShd			FarClp			FogSt			LightOnGround			LowCloudsRGB			BottomCloudRGB			WaterRGBA			Alpha1    RGB1			Alpha2    RGB2			CloudAlpha			IntensityLimit			WaterFogAlpha			DirMult 
	74 74 46 			139 139 86 			255 255 255 			13 9 19 			13 9 19 			255 255 0 			5 0 0 			0.8		0.3		0.8			0 0 0			1500.0		100.0		0.8			30 20 0			3 3 3			38 38 55 240			127 84 109 141			127 34 17 77			0	0	0	1.00		
// 5 AM
	102 74 50 			192 139 94 			255 255 255 			23 19 29 			23 19 29 			255 128 0 			255 0 0 			-0.1		0.6		0.3			0 0 0			1500.0		100.0		0.8			70 27 10			50 43 36			53 62 68 240			127 124 93 131			127 34 17 14			0	0	0	1.00		
// 6 AM
	124 114 86 			233 214 162 			255 255 255 		50 114 142 			159 114 67 			255 128 0 			155 155 155 			3.3		0.8		0.1			0 0 0			1500.0		100.0		0.8			100 34 25			120 92 88			159 138 120 240			127 88 88 88			127 144 77 0			100	69	0	1.00		
// 7 AM
	124 114 86 			233 214 162 			255 255 255 			170 149 97 			170 149 97 			255 128 0 			155 155 155 			3.8		0.8		0.1			0 0 0			1500.0		100.0		0.3			120 40 40			159 142 106			145 170 170 240			127 64 64 56			127 113 55 0			100	188	0	1.00		
// Midday
	85 85 85 			160 160 160 			255 255 255 		141 139 141 			221 138 140 			255 128 0 			255 128 0 			2.5		0.8		-0.1			0 0 0			1500.0		111.0		0.8			120 100 100			180 255 255			126 170 140 240			127 77 77 66			127 120 69 0			100	122	0	1.00		
// 7 PM
	90 65 27 			169 122 51 			255 255 255 			146 131 108 			150 130 84 			255 128 0 			255 0 0 			7.3		0.8		0.6			0 0 0			1500.0		10.0		0.8			120 40 40			200 123 96			139 112 87 240			127 88 88 77			127 92 20 0			100	188	0	1.00		
// 8 PM
	75 75 45 			141 141 85 			255 255 255 			83 64 28 			84 67 24 			255 128 0 			155 0 0 			1.9		0.8		0.3			0 0 0			1500.0		10.0		0.8			120 40 40			30 0 0			67 67 67 240			127 127 96 63			127 165 62 0			100	0	0	1.00		
// 10 PM
	75 75 45 			141 141 85 			255 255 255 			23 11 24 			23 11 22 			255 5 8 			5 8 0 			0.8		0.3		0.6			0 0 0			1500.0		10.0		0.8			70 27 10			0 0 0			67 67 62 240			127 84 109 124			127 34 17 77			100	0	0	1.00		
//
///////////////////////////////////////////SUNNY_DESERT 
//
// Midnight
//	Amb					Amb_Obj 				Dir 					Sky top				Sky bot				SunCore			SunCorona			SunSz		SprSz	SprBght		Shdw			LightShd			PoleShd			FarClp			FogSt			LightOnGround			LowCloudsRGB			BottomCloudRGB			WaterRGBA			Alpha1    RGB1			Alpha2    RGB2			CloudAlpha			IntensityLimit			WaterFogAlpha			DirMult 
	74 74 46 			139 139 86 			255 255 255 				13 9 19 			13 9 19 			255 255 0 			5 0 0 			0.8		0.3		0.8			0 0 0			1500.0		100.0		0.8			30 20 0			3 3 3			38 38 55 240			127 84 109 141			127 34 17 77			0	0	0	1.00		
// 5 AM
	102 74 50 			192 139 94 			255 255 255 				23 19 29 			23 19 28 			255 128 0 			255 0 0 			-0.1		0.6		0.3			0 0 0			1500.0		100.0		0.8			70 27 10			50 43 36			53 62 68 240			127 124 93 131			127 34 17 14			0	0	0	1.00		
// 6 AM
	124 114 86 			233 214 162 			255 255 255 		50 114 142 			159 114 67 			255 128 0 			155 155 155 			3.3		0.8		0.1			0 0 0			1500.0		100.0		0.8			100 34 25			120 92 88			159 138 120 240			127 88 88 88			127 144 77 0			100	69	0	1.00		
// 7 AM
	124 114 86 			233 214 162 			255 255 255 		170 149 97 			170 149 97 			255 128 0 			155 155 155 			3.8		0.8		0.1			0 0 0			1500.0		100.0		0.3			120 40 40			159 142 106			145 170 170 240			127 64 64 56			127 113 55 0			100	188	0	1.00		
// Midday
	85 85 85 			160 160 160 			255 255 255 		141 139 141 			221 138 140 			255 128 0 			255 128 0 			2.5		0.8		-0.1			0 0 0			1500.0		111.0		0.8			120 100 100			180 255 255			126 170 140 240			127 77 77 66			127 120 69 0			100	122	0	1.00		
// 7 PM
	90 65 27 			169 122 51 			255 255 255 			137 156 135 			201 158 107 			255 128 0 			255 0 0 			7.3		0.8		0.6			0 0 0			1500.0		10.0		0.8			120 40 40			200 123 96			139 112 87 240			127 88 88 77			127 92 20 0			100	188	0	1.00		
// 8 PM
	75 75 45 			141 141 85 			255 255 255 			167 108 65 			167 108 65 			255 128 0 			155 0 0 			1.9		0.8		0.3			0 0 0			1500.0		10.0		0.8			120 40 40			30 0 0			67 67 67 240			127 81 85 40			127 66 27 0			100	0	0	1.00		
// 10 PM
	75 75 45 			141 141 85 			255 255 255 				13 11 29 			13 11 29 			255 5 8 			5 8 0 			0.8		0.3		0.6			0 0 0			1500.0		10.0		0.8			70 27 10			0 0 0			67 67 62 240			127 84 109 124			127 34 17 77			100	0	0	1.00		
//
///////////////////////////////////////////SANDSTORM_DESERT 
//
// Midnight
//	Amb					Amb_Obj 				Dir 					Sky top				Sky bot				SunCore			SunCorona			SunSz		SprSz	SprBght		Shdw			LightShd			PoleShd			FarClp			FogSt			LightOnGround			LowCloudsRGB			BottomCloudRGB			WaterRGBA			Alpha1    RGB1			Alpha2    RGB2			CloudAlpha			IntensityLimit			WaterFogAlpha			DirMult 
	74 74 46 			139 139 86 			255 255 255 				55 55 55 			55 55 55 			255 255 0 			5 0 0 			0.8		0.8		0.8			0 0 0			150.0		-111.0		0.8			30 20 0			3 3 3			38 38 55 240			127 64 64 64			127 56 38 0			0	12	0	1.00		
// 5 AM
	102 74 50 			192 139 94 			255 255 255 				105 102 82 			105 102 82 			255 128 0 			255 0 0 			-0.1		0.8		0.8			0 0 0			150.0		-111.0		0.8			70 27 10			50 43 36			53 62 68 240			127 64 64 64			127 56 38 0			0	12	0	1.00		
// 6 AM
	124 114 86 			233 214 162 			255 255 255 			112 109 89 			112 109 89 			255 128 0 			255 128 0 			3.3		0.8		-0.1			0 0 0			150.0		-111.0		0.8			100 34 25			120 92 88			185 160 160 192			127 64 64 64			127 56 32 0			100	12	0	1.00		
// 7 AM
	124 114 86 			233 214 162 			255 255 255 			120 117 96 			120 117 96 			0 0 0 			0 0 0 			-0.1		0.8		-0.1			0 0 0			150.0		-111.0		0.3			120 40 40			159 142 106			145 170 170 230			127 64 64 64			127 99 89 77			100	12	0	1.00		
// Midday
	85 85 85 			160 160 160 			255 255 255 			166 163 140 			166 163 140 			0 0 0 			0 0 0 			-0.1		0.8		-0.1			0 0 0			150.0		-111.0		0.8			120 100 100			180 255 255			45 90 90 240			127 64 44 33			127 99 99 77			100	44	0	1.00		
// 7 PM
	90 65 27 			169 122 51 			255 255 255 				97 94 78 			97 94 78 			255 128 0 			255 0 0 			-0.1		0.8		0.8			0 0 0			150.0		-111.0		0.8			120 40 40			200 123 96			98 95 87 240			127 64 64 64			127 99 99 99			100	255	0	1.00		
// 8 PM
	75 75 45 			141 141 85 			255 255 255 				87 84 69 			87 84 69 			255 128 0 			155 0 0 			1.9		0.8		0.8			0 0 0			150.0		-111.0		0.8			120 40 40			0 0 0			67 67 67 240			127 64 64 64			127 56 38 0			100	255	0	1.00		
// 10 PM
	75 75 45 			141 141 85 			255 255 255 			55 55 55 			55 55 55 			255 5 8 			5 8 0 			0.8		0.8		0.8			0 0 0			150.0		-111.0		0.8			70 27 10			0 0 0			67 67 62 240			127 64 64 64			127 56 38 0			100	0	0	1.00		
//
///////////////////////////////////////////UNDERWATER 
//
// Midnight
//	Amb					Amb_Obj 				Dir 					Sky top				Sky bot				SunCore			SunCorona			SunSz		SprSz	SprBght		Shdw			LightShd			PoleShd			FarClp			FogSt			LightOnGround			LowCloudsRGB			BottomCloudRGB			WaterRGBA			Alpha1    RGB1			Alpha2    RGB2			CloudAlpha			IntensityLimit			WaterFogAlpha			DirMult 
	74 74 46 			139 139 86 			255 255 255 				20 20 20 			20 20 20 			0 0 0 			0 0 0 			0.8		0.8		0.8			0 0 0			300.0		5.0		0.8			30 20 0			0 0 0			59 68 77 192			127 104 136 83			127 24 76 16			0	0	0	1.00		
// 5 AM
	102 74 50 			192 139 94 			255 255 255 				20 20 20 			20 20 20 			0 0 0 			0 0 0 			-0.1		0.8		0.8			0 0 0			300.0		5.0		0.8			70 27 10			0 0 0			59 68 77 192			127 94 141 95			127 0 70 20			0	0	0	1.00		
// 6 AM
	124 114 86 			233 214 162 			255 255 255 			20 20 20 			20 20 20 			0 0 0 			0 0 0 			3.3		0.8		0.8			0 0 0			300.0		5.0		0.8			100 34 25			0 0 0			62 72 77 192			127 124 174 110			127 0 64 20			100	0	0	1.00		
// 7 AM
	124 114 86 			233 214 162 			255 255 255 		50 50 50 			50 50 50 			0 0 0 			0 0 0 			2.5		0.6		0.8			0 0 0			300.0		5.0		0.8			120 40 40			0 0 0			107 117 122 192			127 124 153 104			127 0 48 20			100	0	0	1.00		
// Midday
	85 85 85 			160 160 160 			255 255 255 			70 70 70 			70 70 70 			0 0 0 			0 0 0 			0.8		0.3		0.6			0 0 0			300.0		5.0		0.6			120 100 100			0 0 0			141 141 140 255			127 124 143 109			127 0 51 24			100	0	0	1.00		
// 7 PM
	90 65 27 			169 122 51 			255 255 255 			70 70 70 			70 70 70 			0 0 0 			0 0 0 			3.5		0.8		0.8			0 0 0			300.0		5.0		0.8			120 40 40			0 0 0			116 135 144 192			127 124 139 85			127 10 46 22			100	0	0	1.00		
// 8 PM
	75 75 45 			141 141 85 			255 255 255 			70 70 70 			70 70 70 			0 0 0 			0 0 0 			1.9		0.8		0.8			0 0 0			300.0		5.0		0.8			120 40 40			0 0 0			132 176 189 192			127 63 124 99			127 0 87 20			100	0	0	1.00		
// 10 PM
	75 75 45 			141 141 85 			255 255 255 				50 50 50 			50 50 50 			0 0 0 			0 0 0 			0.8		0.8		0.8			0 0 0			300.0		5.0		0.8			70 27 10			0 0 0			161 176 189 192			127 124 124 91			127 0 85 20			100	0	0	1.00		
//
///////////////////////////////////////////EXTRACOLOURS_1 
//
// Midnight
//	Amb					Amb_Obj 				Dir 						Sky top				Sky bot				SunCore			SunCorona			SunSz		SprSz	SprBght		Shdw			LightShd			PoleShd			FarClp			FogSt			LightOnGround			LowCloudsRGB			BottomCloudRGB			WaterRGBA			Alpha1    RGB1			Alpha2    RGB2			CloudAlpha			IntensityLimit			WaterFogAlpha			DirMult 
	74 74 46 			139 139 86 			255 255 255 				5 5 5 			5 5 5 			255 255 0 			5 0 0 			0.8		0.8		0.8			0 0 0			400.0		100.0		0.8			30 20 0			3 3 3			85 85 65 192			127 64 64 41			127 64 64 64			0	0	0	1.00		
// 5 AM
	102 74 50 			192 139 94 			255 255 255 				5 5 5 			5 5 5 			255 255 0 			5 0 0 			0.8		0.3		0.8			0 0 0			400.0		100.0		0.8			30 20 0			3 3 3			65 85 65 147			127 64 64 43			127 73 69 64			0	0	0	1.00		
// 6 AM
	124 114 86 			233 214 162 			255 255 255 		5 5 5 			5 5 5 			255 255 0 			5 0 0 			0.8		0.8		0.8			0 0 0			400.0		100.0		0.8			30 20 0			3 3 3			85 85 65 192			127 64 64 64			127 64 64 64			100	0	0	1.00		
// 7 AM
