$ nytsff			INSTANT_HIT	25.0 30.0	26031	-1		3	buddy		2	 15		0.75 -0.06  0.22    0  0	0.5  1.0 	 5 19  6	 5 19  6  35	7001
$ nytsff			INSTANT_HIT	30.0 35.0	26031	-1		3	buddy		2	 15		0.75 -0.06  0.22    1  200	0.5  1.0 	 5 19  6	 5 19  6  35	7001
$ nytsff			INSTANT_HIT	35.0 35.0	26031	-1		3   buddy		2	 15		0.75 -0.06  0.22    2  999	0.5  1.0 	 5 19  6	 5 19  6  35	7001

$ nytsffb			INSTANT_HIT	25.0 30.0	26032	-1		3	buddy		2	 15		0.75 -0.06  0.22    0  0	0.5  1.0 	 5 19  6	 5 19  6  35	7001
$ nytsffb			INSTANT_HIT	30.0 35.0	26032	-1		3	buddy		2	 15		0.75 -0.06  0.22    1  200	0.5  1.0 	 5 19  6	 5 19  6  35	7001
$ nytsffb			INSTANT_HIT	35.0 35.0	26032	-1		3	buddy		2	 15		0.75 -0.06  0.22    2  999	0.5  1.0 	 5 19  6	 5 19  6  35	7001

$ nytm8000c			INSTANT_HIT	25.0 30.0	26033	-1		2	silenced	15	 30		0.41  0.03  0.12    0  0	1.35 1.0 	 5 21  5	 5 21  5  40	7001
$ nytm8000c			INSTANT_HIT	30.0 35.0	26033	-1		2	silenced	15	 30		0.41  0.03  0.12    1  200	1.35 1.0 	 5 21  5	 5 21  5  40	7011
$ nytm8000c			INSTANT_HIT	35.0 35.0	26033	-1		2	silenced	15	 30		0.41  0.03  0.12    2  999	1.35 1.0 	 5 21  5	 5 21  5  40	7031

$ nytbm9			INSTANT_HIT	25.0 30.0	26034	-1		2	silenced	15	 30		0.41  0.03  0.12    0  0	1.25 1.0 	 4 21  4	 4 21  4  40	7001
$ nytbm9			INSTANT_HIT	30.0 35.0	26034	-1		2	silenced	15	 30		0.41  0.03  0.12    1  200	1.25 1.0 	 4 21  4	 4 21  4  40	7011
$ nytbm9			INSTANT_HIT	35.0 35.0	26034	-1		2	silenced	15	 30		0.41  0.03  0.12    2  999	1.25 1.0 	 4 21  4	 4 21  4  40	7031

$ nytbm92ci			INSTANT_HIT	25.0 30.0	26035	-1		2	silenced	15	 30		0.41  0.03  0.12    0  0	1.25 1.0 	 4 21  4	 4 21  4  40	7001
$ nytbm92ci			INSTANT_HIT	30.0 35.0	26035	-1		2	silenced	15	 30		0.41  0.03  0.12    1  200	1.25 1.0 	 4 21  4	 4 21  4  40	7011
$ nytbm92ci			INSTANT_HIT	35.0 35.0	26035	-1		2	silenced	15	 30		0.41  0.03  0.12    2  999	1.25 1.0 	 4 21  4	 4 21  4  40	7031

$ nytcolta			INSTANT_HIT	25.0 30.0	26036	-1		2	python	    6	 70		0.41  0.03  0.12    0  0	0.9  1.0 	 7 30  7     7 30  7  40	7001
$ nytcolta			INSTANT_HIT	30.0 35.0	26036	-1		2	python		6	 140	0.41  0.03  0.12    1  200	0.9	 1.0 	 7 30  7     7 30  7  40	7011
$ nytcolta			INSTANT_HIT	35.0 35.0	26036	-1		2	python		6	 140	0.41  0.03  0.12    2  999	0.9  1.0 	 7 30  7	 7 30  7  40	7031

$ nytdeag		INSTANT_HIT	25.0 30.0	26037	-1		2	python	    7	 70		0.41  0.03  0.12    0  0	0.9  1.0 	 8 30  8     8 30  8  40	7001
$ nytdeag		INSTANT_HIT	30.0 35.0	26037	-1		2	python		7	 140	0.41  0.03  0.12    1  200	0.9	 1.0 	 8 30  8     8 30  8  40	7011
$ nytdeag		INSTANT_HIT	35.0 35.0	26037	-1		2	python		7	 140	0.41  0.03  0.12    2  999	0.9  1.0 	 8 30  8	 8 30  8  40	7031

$ nytfnfs			INSTANT_HIT	25.0 30.0	26038	-1		2	silenced	    15	 70		0.41  0.03  0.12    0  0	1.5 1.0 	 4 21  4	 4 21  4  40	7001
$ nytfnfs			INSTANT_HIT	30.0 35.0	26038	-1		2	silenced		15	 140	0.41  0.03  0.12    1  200	1.5 1.0 	 4 21  4	 4 21  4  40	7011
$ nytfnfs			INSTANT_HIT	35.0 35.0	26038	-1		2	silenced		15	 140	0.41  0.03  0.12    2  999	1.5 1.0 	 4 21  4	 4 21  4  40	7031

$ nytglock17			INSTANT_HIT	25.0 30.0	26039	-1		2	silenced	    17	 70		0.41  0.03  0.12    0  0	1.25 1.0 	 4 21  4	 4 21  4  40	7001
$ nytglock17			INSTANT_HIT	30.0 35.0	26039	-1		2	silenced		17	 140	0.41  0.03  0.12    1  200	1.25 1.0 	 4 21  4	 4 21  4  40	7011
$ nytglock17			INSTANT_HIT	35.0 35.0	26039	-1		2	silenced		17	 140	0.41  0.03  0.12    2  999	1.25 1.0 	 4 21  4	 4 21  4  40	7031

$ nytglock18			INSTANT_HIT	25.0 30.0	26040	-1		2	silenced	17	 70		    0.40  0.05  0.15	0  999	1.8  1.0 	 7 17  7	 7 17  7  40	7001
$ nytglock18			INSTANT_HIT	30.0 35.0	26040	-1		2	silenced	17	 140		0.40  0.05  0.15	1  999	1.8  1.0 	 7 17  7	 7 17  7  40	7011
$ nytglock18			INSTANT_HIT	35.0 35.0	26040	-1		2	silenced	17	 140		0.40  0.05  0.15	2  999	1.8  1.0 	 7 17  7	 7 17  7  40	7031

$ nytglock25			INSTANT_HIT	25.0 30.0	26041	-1		2	silenced	    15	 70		0.41  0.03  0.12    0  0	1.25 1.0 	 4 21  4	 4 21  4  40	7001
$ nytglock25			INSTANT_HIT	30.0 35.0	26041	-1		2	silenced		15	 140	0.41  0.03  0.12    1  200	1.25 1.0 	 4 21  4	 4 21  4  40	7011
$ nytglock25			INSTANT_HIT	35.0 35.0	26041	-1		2	silenced		15	 140	0.41  0.03  0.12    2  999	1.25 1.0 	 4 21  4	 4 21  4  40	7031

$ nytglock34			INSTANT_HIT	25.0 30.0	26042	-1		2	silenced	    17	 70		0.41  0.03  0.12    0  0	1.25 1.0 	 4 21  4	 4 21  4  40	7001
$ nytglock34			INSTANT_HIT	30.0 35.0	26042	-1		2	silenced		17	 140	0.41  0.03  0.12    1  200	1.25 1.0 	 4 21  4	 4 21  4  40	7011
$ nytglock34			INSTANT_HIT	35.0 35.0	26042	-1		2	silenced		17	 140	0.41  0.03  0.12    2  999	1.25 1.0 	 4 21  4	 4 21  4  40  	7031

$ nytglock26			INSTANT_HIT	25.0 30.0	26043	-1		2	silenced	    10	 70		0.41  0.03  0.12    0  0	1.25 1.0 	 4 21  4	 4 21  4  40	7001
$ nytglock26			INSTANT_HIT	30.0 35.0	26043	-1		2	silenced		10	 140	0.41  0.03  0.12    1  200   1.25 1.0 	 4 21  4	 4 21  4  40	7011
$ nytglock26			INSTANT_HIT	35.0 35.0	26043	-1		2	silenced		10	 140	0.41  0.03  0.12    2  999	 1.25 1.0 	 4 21  4	 4 21  4  40	7031

$ nythkusp			INSTANT_HIT	25.0 30.0	26044	-1		2	silenced	    15	 70		0.41  0.03  0.12    0  0	1.45 1.0 	 4 21  4	 4 21  4  40	7001
$ nythkusp			INSTANT_HIT	30.0 35.0	26044	-1		2	silenced		15	 140	0.41  0.03  0.12    1  200	1.45 1.0 	 4 21  4	 4 21  4  40	7011
$ nythkusp			INSTANT_HIT	35.0 35.0	26044	-1		2	silenced		15	 140	0.41  0.03  0.12    2  999	1.45 1.0 	 4 21  4	 4 21  4  40	7031

$ nytp225			INSTANT_HIT	25.0 30.0	26045	-1		2	silenced	    8	 70		0.41  0.03  0.12    0  0	1.15 1.0 	 4 21  4	 4 21  4  40	7001
$ nytp225			INSTANT_HIT	30.0 35.0	26045	-1		2	silenced		8	 140	0.41  0.03  0.12    1  200	1.15 1.0 	 4 21  4	 4 21  4  40	7011
$ nytp225			INSTANT_HIT	35.0 35.0	26045	-1		2	silenced		8	 140	0.41  0.03  0.12    2  999	1.15 1.0 	 4 21  4	 4 21  4  40	7031

$ nytrhino50ds		INSTANT_HIT	25.0 30.0	26127	-1		2	python  	6	 70		0.41  0.03  0.12    0  0	1.11 1.0 	 7 30  7     7 30  7  40	7001
$ nytrhino50ds		INSTANT_HIT	30.0 35.0	26127	-1		2	python		6	 140	0.41  0.03  0.12    1  200	1.11 1.0 	 7 30  7     7 30  7  40	7011
$ nytrhino50ds		INSTANT_HIT	35.0 35.0	26127	-1		2	python		6	 140	0.41  0.03  0.12    2  999	1.11 1.0 	 7 30  7     7 30  7  40	7031

$ nytrsp101			INSTANT_HIT	25.0 30.0	26046	-1		2	python	    6	 70		0.41  0.03  0.12    0  0	1.11 1.0 	 7 30  7     7 30  7  40	7001
$ nytrsp101			INSTANT_HIT	30.0 35.0	26046	-1		2	python		6	 140	0.41  0.03  0.12    1  200	1.11 1.0 	 7 30  7     7 30  7  40	7011
$ nytrsp101			INSTANT_HIT	35.0 35.0	26046	-1		2	python		6	 140	0.41  0.03  0.12    2  999	1.11 1.0 	 7 30  7     7 30  7  40	7031

$ nytswm29			INSTANT_HIT	25.0 30.0	26047	-1		2	python  	6	 70		0.41  0.03  0.12    0  0	0.8 1.0 	 6 30  6     6 30  6  40	7001
$ nytswm29			INSTANT_HIT	30.0 35.0	26047	-1		2	python		6	 140	0.41  0.03  0.12    1  200	0.8 1.0 	 6 30  6     6 30  6  40	7011
$ nytswm29			INSTANT_HIT	35.0 35.0	26047	-1		2	python		6	 140	0.41  0.03  0.12    2  999	0.8 1.0 	 6 30  6     6 30  6  40	7031

$ nytswmcs9			INSTANT_HIT	25.0 30.0	26048	-1		2	silenced	    7	 70		0.41  0.03  0.12    0  0	1.15 1.0 	 4 21  4	 4 21  4  40	7001
$ nytswmcs9			INSTANT_HIT	30.0 35.0	26048	-1		2	silenced		7	 140	0.41  0.03  0.12    1  200	1.15 1.0 	 4 21  4	 4 21  4  40	7011
$ nytswmcs9			INSTANT_HIT	35.0 35.0	26048	-1		2	silenced		7	 140	0.41  0.03  0.12    2  999	1.15 1.0 	 4 21  4	 4 21  4  40	7031

$ nytswsw1911			INSTANT_HIT	25.0 30.0	26049	-1		2	python	    7	 70		0.41  0.03  0.12    0  0	1.25 1.0 	 7 30  7     7 30  7  40	7001
$ nytswsw1911			INSTANT_HIT	30.0 35.0	26049	-1		2	python		7	 140	0.41  0.03  0.12    1  200	1.25 1.0 	 7 30  7     7 30  7  40	7011
$ nytswsw1911			INSTANT_HIT	35.0 35.0	26049	-1		2	python		7	 140	0.41  0.03  0.12    2  999	1.25 1.0 	 7 30  7     7 30  7  40	7031

$ nytsigp220			INSTANT_HIT	25.0 30.0	26050	-1		2	python	    7	 70		0.41  0.03  0.12    0  0	1.15 1.0 	 7 30  7     7 30  7  40	7001
$ nytsigp220			INSTANT_HIT	30.0 35.0	26050	-1		2	python		7	 140	0.41  0.03  0.12    1  200	1.15 1.0 	 7 30  7     7 30  7  40	7011
$ nytsigp220			INSTANT_HIT	35.0 35.0	26050	-1		2	python		7	 140	0.41  0.03  0.12    2  999	1.15 1.0 	 7 30  7     7 30  7  40	7031

$ nytswm10			INSTANT_HIT	25.0 30.0	26051	-1		2	python	    7	 70		0.41  0.03  0.12    0  0	0.8 1.0 	 6 30  6     6 30  6  40	7001
$ nytswm10			INSTANT_HIT	30.0 35.0	26051	-1		2	python		7	 140	0.41  0.03  0.12    1  200	0.8 1.0 	 6 30  6     6 30  6  40	7011
$ nytswm10			INSTANT_HIT	35.0 35.0	26051	-1		2	python		7	 140	0.41  0.03  0.12    2  999	0.8 1.0 	 6 30  6     6 30  6  40	7031

$ nyttaur605			INSTANT_HIT	25.0 30.0	26052	-1		2	python	    6	 70		0.41  0.03  0.12    0  0	1.1 1.0 	 6 30  6     6 30  6  40	7001
$ nyttaur605			INSTANT_HIT	30.0 35.0	26052	-1		2	python		6	 140	0.41  0.03  0.12    1  200	1.1 1.0 	 6 30  6     6 30  6  40	7011
$ nyttaur605			INSTANT_HIT	35.0 35.0	26052	-1		2	python		6	 140	0.41  0.03  0.12    2  999	1.1 1.0 	 6 30  6     6 30  6  40	7031

$ nyttype52			INSTANT_HIT	25.0 30.0	26054	-1		2	silenced	    7	 70		0.41  0.03  0.12    0  0	1.0 1.0 	 4 21  4	 4 21  4  40	7001
$ nyttype52			INSTANT_HIT	30.0 35.0	26054	-1		2	silenced		7	 140	0.41  0.03  0.12    1  200	1.0 1.0 	 4 21  4	 4 21  4  40	7011
$ nyttype52			INSTANT_HIT	35.0 35.0	26054	-1		2	silenced		7	 140	0.41  0.03  0.12    2  999	1.0 1.0 	 4 21  4	 4 21  4  40	7031

$ nytwp38			INSTANT_HIT	25.0 30.0	26055	-1		2	silenced	    7	 70		0.41  0.03  0.12    0  0	1.0 1.0 	 4 21  4	 4 21  4  40	7001
$ nytwp38			INSTANT_HIT	30.0 35.0	26055	-1		2	silenced		7	 140	0.41  0.03  0.12    1  200	1.0 1.0 	 4 21  4	 4 21  4  40	7011
$ nytwp38			INSTANT_HIT	35.0 35.0	26055	-1		2	silenced		7	 140	0.41  0.03  0.12    2  999	1.0 1.0 	 4 21  4	 4 21  4  40	7031

$ nytwp99			INSTANT_HIT	25.0 30.0	26056	-1		2	silenced	    16	 70		0.41  0.03  0.12    0  0	1.32 1.0 	 4 21  4	 4 21  4  40	7001
$ nytwp99			INSTANT_HIT	30.0 35.0	26056	-1		2	silenced		16	 140	0.41  0.03  0.12    1  200	1.32 1.0 	 4 21  4	 4 21  4  40	7011
$ nytwp99			INSTANT_HIT	35.0 35.0	26056	-1		2	silenced		16	 140	0.41  0.03  0.12    2  999	1.32 1.0 	 4 21  4	 4 21  4  40	7031

$ nytwpp			INSTANT_HIT	25.0 30.0	26057	-1		2	silenced	    8	 70		0.41  0.03  0.12    0  0	1.0 1.0 	 4 21  4	 4 21  4  40	7001
$ nytwpp			INSTANT_HIT	30.0 35.0	26057	-1		2	silenced		8	 140	0.41  0.03  0.12    1  200	1.0 1.0 	 4 21  4	 4 21  4  40	7011
$ nytwpp			INSTANT_HIT	35.0 35.0	26057	-1		2	silenced		8	 140	0.41  0.03  0.12    2  999	1.0 1.0 	 4 21  4	 4 21  4  40	7031

$ nytmakarova			INSTANT_HIT	25.0 30.0	26058	-1		2	silenced	    8	 70		0.41  0.03  0.12    0  0	1.2 1.0 	 4 21  4	 4 21  4  40	7001
$ nytmakarova			INSTANT_HIT	30.0 35.0	26058	-1		2	silenced		8	 140	0.41  0.03  0.12    1  200	1.2 1.0 	 4 21  4	 4 21  4  40	7011
$ nytmakarova			INSTANT_HIT	35.0 35.0	26058	-1		2	silenced		8	 140	0.41  0.03  0.12    2  999	1.2 1.0 	 4 21  4	 4 21  4  40	7031

$ nytrsac			INSTANT_HIT	25.0 30.0	26059	-1		2	python  	7	 70		0.41  0.03  0.12    0  0	0.8 1.0 	 6 30  6     6 30  6  40	7001
$ nytrsac			INSTANT_HIT	30.0 35.0	26059	-1		2	python		7	 140	0.41  0.03  0.12    1  200	0.8 1.0 	 6 30  6     6 30  6  40	7011
$ nytrsac			INSTANT_HIT	35.0 35.0	26059	-1		2	python		7	 140	0.41  0.03  0.12    2  999	0.8 1.0 	 6 30  6     6 30  6  40	7031

$ nytar15			INSTANT_HIT	25.0 30.0	26060	-1		4	uzi		30	 20		0.25  0.0   0.11    0  0	0.7 1.0 	 7 10  7	 7 10  7  99	 7001
$ nytar15			INSTANT_HIT	30.0 35.0	26060	-1		4	uzi		30	 20		0.25  0.0   0.11    1  50	0.7 1.0 	 7 10  7	 7 10  7  99	7011
$ nytar15			INSTANT_HIT	35.0 35.0	26060	-1		4	uzi	    30	 20		0.25  0.0   0.11    2  999	0.7 1.0 	 7 10  7	 7 10  7  99	7031

$ nytim11			INSTANT_HIT	25.0 30.0	26061	-1		4	colt45		30	 20		0.25  0.0   0.11    0  0	1.1  1.0 	 6 10  6	 6 10  6  99	3013
$ nytim11			INSTANT_HIT	30.0 35.0	26061	-1		4	colt45		30	 20		0.25  0.0   0.11    1  50	1.1  1.0 	 6 10  6	 6 10  6  99	3033
$ nytim11			INSTANT_HIT	35.0 35.0	26061	-1		4	colt45  	30	 20		0.25  0.0   0.11    2  999	1.1  1.0 	 6 10  6	 6 10  6  99	3833

$ nytkrissv			INSTANT_HIT	25.0 30.0	26063	-1		4	uzi		20	 20		0.25  0.0   0.11    0  0	1.5  1.0 	 7 10  7	 7 10  7  99	7001
$ nytkrissv			INSTANT_HIT	30.0 35.0	26063	-1		4	uzi		20	 20		0.25  0.0   0.11    1  50	1.5  1.0 	 7 10  7	 7 10  7  99	7011
$ nytkrissv			INSTANT_HIT	35.0 35.0	26063	-1		4	uzi	    20	 20		0.25  0.0   0.11    2  999	1.5  1.0 	 7 10  7	 7 10  7  99	7031

$ nytmp5			INSTANT_HIT	25.0 30.0	26064	-1		4	uzi		30	 20		0.25  0.0   0.11    0  0	1.3  1.0 	 6 10  6	 6 10  6  99	7001
$ nytmp5			INSTANT_HIT	30.0 35.0	26064	-1		4	uzi		30	 20		0.25  0.0   0.11    1  50	1.3  1.0 	 6 10  6	 6 10  6  99	7011
$ nytmp5			INSTANT_HIT	35.0 35.0	26064	-1		4	uzi	    30	 20		0.25  0.0   0.11    2  999	1.3  1.0 	 6 10  6	 6 10  6  99	7031

$ nytmp5t			INSTANT_HIT	25.0 30.0	26065	-1		4	uzi		30	 20		0.25  0.0   0.11    0  0	1.55  1.0 	 6 10  6	 6 10  6  99	7001
$ nytmp5t			INSTANT_HIT	30.0 35.0	26065	-1		4	uzi		30	 20		0.25  0.0   0.11    1  50	1.55  1.0 	 6 10  6	 6 10  6  99	7011
$ nytmp5t			INSTANT_HIT	35.0 35.0	26065	-1		4	uzi	    30	 20		0.25  0.0   0.11    2  999	1.55  1.0 	 6 10  6	 6 10  6  99	7031

$ nytmp5k			INSTANT_HIT	25.0 30.0	26066	-1		4	uzi		20	 20		0.25  0.0   0.11    0  0	1.2  1.0 	 6 10  6	 6 10  6  99	7001
$ nytmp5k			INSTANT_HIT	30.0 35.0	26066	-1		4	uzi		20	 20		0.25  0.0   0.11    1  50	1.2  1.0 	 6 10  6	 6 10  6  99	7011
$ nytmp5k			INSTANT_HIT	35.0 35.0	26066	-1		4	uzi	    20	 20		0.25  0.0   0.11    2  999	1.2  1.0 	 6 10  6	 6 10  6  99	7031

$ nytmp9			INSTANT_HIT	25.0 30.0	26067	-1		4	uzi		30	 20		0.25  0.0   0.11    0  0	1.15  1.0 	 7 10  7	 7 10  7  99	7001
$ nytmp9			INSTANT_HIT	30.0 35.0	26067	-1		4	uzi		30	 20		0.25  0.0   0.11    1  50	1.15  1.0 	 7 10  7	 7 10  7  99	7011
$ nytmp9			INSTANT_HIT	35.0 35.0	26067	-1		4	uzi	    30	 20		0.25  0.0   0.11    2  999	1.15  1.1 	 7 10  7	 7 10  7  99	7031

$ nytsvz61			INSTANT_HIT	25.0 30.0	26068	-1		4	uzi		20	 20		0.25  0.0   0.11    0  0	1.0  1.0 	 6 10  6	 6 10  6  99	7001
$ nytsvz61			INSTANT_HIT	30.0 35.0	26068	-1		4	uzi		20	 20		0.25  0.0   0.11    1  50	1.0  1.0 	 6 10  6	 6 10  6  99	7011
$ nytsvz61			INSTANT_HIT	35.0 35.0	26068	-1		4	uzi	    20	 20		0.25  0.0   0.11    2  999	1.0  1.0 	 6 10  6	 6 10  6  99	7031

$ nyttm1a1			INSTANT_HIT	25.0 30.0	26069	-1		4	uzi		30	 20		0.25  0.0   0.11    0  0	1.25  1.0 	 6 10  6	 5 10  5  99	7001
$ nyttm1a1			INSTANT_HIT	30.0 35.0	26069	-1		4	uzi		30	 20		0.25  0.0   0.11    1  50	1.25  1.0 	 6 10  6	 5 10  5  99	7011
$ nyttm1a1			INSTANT_HIT	35.0 35.0	26069	-1		4	uzi	    30	 20		0.25  0.0   0.11    2  999	1.25  1.0 	 6 10  6	 5 10  5  99	7031

$ nytuzi			INSTANT_HIT	25.0 30.0	26070	-1		4	uzi		30	 20		0.25  0.0   0.11    0  0	1.2  1.0 	 7 10  7	 7 10  7  99	7001
$ nytuzi			INSTANT_HIT	30.0 35.0	26070	-1		4	uzi		30	 20		0.25  0.0   0.11    1  50	1.2  1.0 	 7 10  7	 7 10  7  99	7011
$ nytuzi			INSTANT_HIT	35.0 35.0	26070	-1		4	uzi	    30	 20		0.25  0.0   0.11    2  999	1.2  1.0 	 7 10  7	 7 10  7  99	7031

$ nythk21				INSTANT_HIT	50.0 70.0	26071	-1		5	rifle   	50	 30		0.78 -0.06  0.13    0  0	0.60 0.7 	 9 12  9	 8 12  8  99	7001
$ nythk21				INSTANT_HIT	50.0 70.0	26071	-1		5	rifle		50	 30		0.78 -0.06  0.13    1  200	0.60 0.7 	 9 12  9	 8 12  8  99	7011
$ nythk21				INSTANT_HIT	50.0 70.0	26071	-1		5	rifle		50	 30		0.78 -0.06  0.13    2  999	0.60 0.7 	 9 12  9	 8 12  8  99	7031

$ nytm249				INSTANT_HIT	50.0 70.0	26072	-1		5	riflebad	100	 30		0.78 -0.06  0.13    0  0	0.65 0.7 	 10 12  10	 9 12  9  99	7001
$ nytm249				INSTANT_HIT	50.0 70.0	26072	-1		5	rifle		100	 30		0.78 -0.06  0.13    1  200	0.65 0.7 	 10 12  10	 9 12  9  99	7011
$ nytm249				INSTANT_HIT	50.0 70.0	26072	-1		5	rifle		100	 30		0.78 -0.06  0.13    2  999	0.65 0.7 	 10 12  10	 9 12  9  99	7031

$ nytpkm				INSTANT_HIT	50.0 70.0	26073	-1		5	rifle   	100	 30		0.78 -0.06  0.13    0  0	0.55 0.7 	 10 12  10	 9 12  9  99	7001
$ nytpkm				INSTANT_HIT	50.0 70.0	26073	-1		5	rifle		100	 30		0.78 -0.06  0.13    1  200	0.55 0.7 	 10 12 10	 9 12  9  99	7011
$ nytpkm				INSTANT_HIT	50.0 70.0	26073	-1		5	rifle		100	 30		0.78 -0.06  0.13    2  999	0.55 0.7 	 10 12  10	 9 12  9  99	7031

$ nytrpk				INSTANT_HIT	50.0 70.0	26074	-1		5	rifle   	40	 30		0.78 -0.06  0.13    0  0	0.55 0.7 	 9 12  9	 8 12  8  99	7001
$ nytrpk				INSTANT_HIT	50.0 70.0	26074	-1		5	rifle		40	 30		0.78 -0.06  0.13    1  200	0.55 0.7 	 9 12  9	 8 12  8  99	7011
$ nytrpk				INSTANT_HIT	50.0 70.0	26074	-1		5	rifle		40	 30		0.78 -0.06  0.13    2  999	0.55 0.7 	 9 12  9	 8 12  8  99	7031

$ nytsprayc			AREA_EFFECT	4.0  6.1	26075	-1		9	spraycan	500	 1		0.20  0.0   -0.1    1  0	1.0	 1.0 	12 58 13	11 58 13  99	0431		0.05  0.5    1000.0	 0.01

£ nytchnsaw1		MELEE	10.0  1.6	26076	-1		1		CHAINSAW	1			201		null

£ nytchnsaw2		MELEE	10.0  1.6	26077	-1		1		CHAINSAW	1			201		null

£ nytbat1	MELEE	10.0  1.6	26078	-1		1		BBALLBAT	1			1		null

£ nytbat2	MELEE	10.0  1.6	26079	-1		1		BBALLBAT	1			1		null

£ nytcomknife			MELEE	10.0  1.6	26080	-1		1		KNIFE		1			1		stealth_kn

£ nytshaver			MELEE	10.0  1.6	26081	-1		1		KNIFE		1			1		stealth_kn

£ nytwrench			MELEE	10.0  1.6	26082	-1		1		KNIFE		1			1		stealth_kn

£ nytcopstick1	MELEE	10.0  1.6	26083	-1		1		BBALLBAT	1			1		null

£ nytcopstick2	MELEE	10.0  1.6	26084	-1		1		BBALLBAT	1			1		null

£ nytsharp			MELEE	10.0  1.6	26085	-1		1		KNIFE		1			1		stealth_kn

£ nytbrass1	MELEE	10.0  1.6	26086	-1		0		UNARMED		4			1		null

£ nytbrass2	MELEE	10.0  1.6	26087	-1		0		UNARMED		4			1		null

£ nytkatana1		MELEE	10.0  1.6	26088	-1		1		SWORD		1			1		null

£ nytkatana2		MELEE	10.0  1.6	26089	-1		1		SWORD		1			1		null

£ nytkatana3		MELEE	10.0  1.6	26090	-1		1		SWORD		1			1		null

£ nytdagger			MELEE	10.0  1.6	26091	-1		1		KNIFE		1			1		stealth_kn

£ nytgolfclub		MELEE	10.0  1.6	26092	-1		1		BBALLBAT	1			1		null

£ nytsledge1	MELEE	10.0  1.6	26093	-1		1		BBALLBAT	1			1		null

£ nytsledge2	MELEE	10.0  1.6	26094	-1		1		BBALLBAT	1			1		null

£ nytshovel		MELEE	10.0  1.6	26095	-1		1		BBALLBAT	1			1		null

£ nytmachete1		MELEE	10.0  1.6	26096	-1		1		SWORD		1			1		null

£ nytmachete2		MELEE	10.0  1.6	26097	-1		1		SWORD		1			1		null

£ nytmachete3		MELEE	10.0  1.6	26098	-1		1		SWORD		1			1		null

£ nythammer	MELEE	10.0  1.6	26099	-1		1		BBALLBAT	1			1		null

£ nytmount	MELEE	10.0  1.6	26100	-1		1		BBALLBAT	1			1		null

£ nytknife1			MELEE	10.0  1.6	26101	-1		1		KNIFE		1			1		stealth_kn

£ nytbflyknife1			MELEE	10.0  1.6	26102	-1		1		KNIFE		1			1		stealth_kn

£ nytbflyknife2			MELEE	10.0  1.6	26103	-1		1		KNIFE		1			1		stealth_kn

£ nytknife2			MELEE	10.0  1.6	26104	-1		1		KNIFE		1			1		stealth_kn

£ nytknife3			MELEE	10.0  1.6	26105	-1		1		KNIFE		1			1		stealth_kn

£ nytknife4			MELEE	10.0  1.6	26106	-1		1		KNIFE		1			1		stealth_kn

£ nytknife5			MELEE	10.0  1.6	26107	-1		1		KNIFE		1			1		stealth_kn

£ nytknife6			MELEE	10.0  1.6	26108	-1		1		KNIFE		1			1		stealth_kn

£ nytknife7			MELEE	10.0  1.6	26109	-1		1		KNIFE		1			1		stealth_kn

£ nytknife8			MELEE	10.0  1.6	26110	-1		1		KNIFE		1			1		stealth_kn

£ nytknife9			MELEE	10.0  1.6	26111	-1		1		KNIFE		1			1		stealth_kn

£ nytknife10			MELEE	10.0  1.6	26112	-1		1		KNIFE		1			1		stealth_kn

£ nytknife11			MELEE	10.0  1.6	26113	-1		1		KNIFE		1			1		stealth_kn

£ nytknife12			MELEE	10.0  1.6	26114	-1		1		KNIFE		1			1		stealth_kn

£ nytknife13			MELEE	10.0  1.6	26115	-1		1		KNIFE		1			1		stealth_kn

£ nytscrewd			MELEE	10.0  1.6	26116	-1		1		KNIFE		1			1		stealth_kn

$ nytpepper			AREA_EFFECT	4.0  6.1	26117	-1		9	spraycan	500	 1		0.20  0.0   -0.1    1  0	1.0	 1.0 	12 58 13	11 58 13  99	0431		0.05  0.5    1000.0	 0.01

£ nytadjustkey			MELEE	10.0  1.6	26118	-1		1		KNIFE		1			1		stealth_kn

£ nytaxe1	MELEE	10.0  1.6	26119	-1		1		BBALLBAT	1			1		null

£ nytaxe2	MELEE	10.0  1.6	26120	-1		1		BBALLBAT	1			1		null

£ nytaxe3	MELEE	10.0  1.6	26121	-1		1		BBALLBAT	1			1		null

$ nytm1911ex			INSTANT_HIT	25.0 30.0	26122	-1		2	python	    7	 70		0.41  0.03  0.12    0  0	0.75 1.0 	 7 36  8     6 30  7  40	7001
$ nytm1911ex			INSTANT_HIT	30.0 35.0	26122	-1		2	python		7	 140	0.41  0.03  0.12    1  200	1.0	 1.2 	 6 30  7     6 28  7  40	7011
$ nytm1911ex			INSTANT_HIT	35.0 35.0	26122	-1		2	python		7	 140	0.41  0.03  0.12    2  999	1.25 1.5 	 6 28  7	 6 28  7  40	7031

$ nytglockex			INSTANT_HIT	25.0 30.0	26123	-1		2	silenced	    17	 70		0.41  0.03  0.12    0  0	1.65 1.0 	 6 21  6	 6 21  6  40	7001
$ nytglockex			INSTANT_HIT	30.0 35.0	26123	-1		2	silenced		17	 140	0.41  0.03  0.12    1  200	1.65 1.0 	 6 21  6	 6 21  6  40	7011
